date,player,p_hr,appeared,hr,model_ver
2026-08-25,"Ballesteros, Moisés",0.1383,1,0,v1.2-g075
2026-08-25,"Witt Jr., Bobby",0.1377,1,0,v1.2-g075
2026-08-25,"Butler, Lawrence",0.1374,1,0,v1.2-g075
2026-08-25,"De La Cruz, Elly",0.1372,1,0,v1.2-g075
2026-08-25,"Lowe, Josh",0.1365,1,0,v1.2-g075
2026-08-25,"Okamoto, Kazuma",0.1354,1,0,v1.2-g075
2026-08-25,"Devers, Rafael",0.1347,1,1,v1.2-g075
2026-08-25,"Schwarber, Kyle",0.1346,1,0,v1.2-g075
2026-08-25,"Burger, Jake",0.1342,1,1,v1.2-g075
2026-08-25,"Freeman, Freddie",0.1342,1,0,v1.2-g075
2026-08-25,"Jensen, Carter",0.1339,1,0,v1.2-g075
2026-08-25,"Caminero, Junior",0.1323,1,0,v1.2-g075
2026-08-25,"Pasquantino, Vinnie",0.1322,1,0,v1.2-g075
2026-08-25,"Moore, Christian",0.1317,1,1,v1.2-g075
2026-08-25,"White, Tommy",0.1316,1,0,v1.2-g075
2026-08-25,"Chisholm Jr., Jazz",0.1316,1,0,v1.2-g075
2026-08-25,"Bleday, JJ",0.1308,1,0,v1.2-g075
2026-08-25,"Foscue, Justin",0.1305,1,1,v1.2-g075
2026-08-25,"Aranda, Jonathan",0.13,1,0,v1.2-g075
2026-08-25,"Grissom, Vaughn",0.1281,1,1,v1.2-g075
2026-08-25,"Perez, Salvador",0.1278,1,0,v1.2-g075
2026-08-25,"Cortes, Carlos",0.1276,1,1,v1.2-g075
2026-08-25,"Suzuki, Seiya",0.1273,1,0,v1.2-g075
2026-08-25,"Varsho, Daulton",0.1271,1,0,v1.2-g075
2026-08-25,"Rave, John",0.127,1,0,v1.2-g075
2026-08-25,"Harper, Bryce",0.1266,1,0,v1.2-g075
2026-08-25,"Bellinger, Cody",0.1261,1,1,v1.2-g075
2026-08-25,"Reynolds, Bryan",0.126,1,0,v1.2-g075
2026-08-25,"Hernández, Heriberto",0.1257,1,1,v1.2-g075
2026-08-25,"Riley, Austin",0.1257,1,0,v1.2-g075
2026-08-25,"Lowe, Nathaniel",0.1243,1,0,v1.2-g075
2026-08-25,"Valencia, Eduardo",0.1234,1,0,v1.2-g075
2026-08-25,"Betts, Mookie",0.1233,1,0,v1.2-g075
2026-08-25,"Raleigh, Cal",0.1232,1,1,v1.2-g075
2026-08-25,"Dingler, Dillon",0.123,1,0,v1.2-g075
2026-08-25,"Happ, Ian",0.1227,1,1,v1.2-g075
2026-08-25,"Contreras, Willson",0.1223,1,0,v1.2-g075
2026-08-25,"Walker, Christian",0.1212,1,0,v1.2-g075
2026-08-25,"Hayes, Ke'Bryan",0.1211,1,0,v1.2-g075
2026-08-25,"Seager, Corey",0.1209,1,0,v1.2-g075
2026-08-25,"Walker, Jordan",0.1202,1,0,v1.2-g075
2026-08-25,"Walton, Donovan",0.1201,1,0,v1.2-g075
2026-08-25,"Basallo, Samuel",0.1198,1,0,v1.2-g075
2026-08-25,"McLain, Matt",0.1195,1,0,v1.2-g075
2026-08-25,"Crews, Dylan",0.1195,1,0,v1.2-g075
2026-08-25,"Lindor, Francisco",0.1194,1,1,v1.2-g075
2026-08-25,"Horwitz, Spencer",0.119,1,0,v1.2-g075
2026-08-25,"Adell, Jo",0.1189,1,0,v1.2-g075
2026-08-25,"O'Hoppe, Logan",0.1184,1,0,v1.2-g075
2026-08-25,"Guerrero Jr., Vladimir",0.1174,1,0,v1.2-g075
2026-08-25,"Contreras, William",0.1172,1,0,v1.2-g075
2026-08-25,"Robert Jr., Luis",0.1171,1,1,v1.2-g075
2026-08-25,"Franklin, Christian",0.1163,1,0,v1.2-g075
2026-08-25,"Langford, Wyatt",0.1161,1,0,v1.2-g075
2026-08-25,"Campero, Gustavo",0.116,1,0,v1.2-g075
2026-08-25,"Suárez, Eugenio",0.1152,1,0,v1.2-g075
2026-08-25,"House, Brady",0.1151,1,0,v1.2-g075
2026-08-25,"Montgomery, Colson",0.1146,1,0,v1.2-g075
2026-08-25,"France, Ty",0.1144,1,0,v1.2-g075
2026-08-25,"Rodríguez, Julio",0.1144,1,0,v1.2-g075
2026-08-25,"Gelof, Zack",0.1132,1,0,v1.2-g075
2026-08-25,"Martínez, Angel",0.1125,1,0,v1.2-g075
2026-08-25,"Culpepper, Kaelen",0.1125,1,0,v1.2-g075
2026-08-25,"Moniak, Mickey",0.1113,1,0,v1.2-g075
2026-08-25,"Nootbaar, Lars",0.1109,1,0,v1.2-g075
2026-08-25,"Peña, Jeremy",0.1108,1,1,v1.2-g075
2026-08-25,"McCray, Grant",0.1105,1,0,v1.2-g075
2026-08-25,"Caratini, Victor",0.1105,1,0,v1.2-g075
2026-08-25,"Bichette, Bo",0.1103,1,0,v1.2-g075
2026-08-25,"Torkelson, Spencer",0.1102,1,0,v1.2-g075
2026-08-25,"Sánchez, Gary",0.1099,1,0,v1.2-g075
2026-08-25,"Machado, Manny",0.1098,1,0,v1.2-g075
2026-08-25,"Massey, Michael",0.1097,1,0,v1.2-g075
2026-08-25,"Wells, Austin",0.1096,1,0,v1.2-g075
2026-08-25,"Ford, Harry",0.1096,1,0,v1.2-g075
2026-08-25,"Halpin, Petey",0.1093,1,0,v1.2-g075
2026-08-25,"Arozarena, Randy",0.1091,1,0,v1.2-g075
2026-08-25,"Vaughn, Andrew",0.109,1,0,v1.2-g075
2026-08-25,"Lombard Jr., George",0.1089,1,0,v1.2-g075
2026-08-25,"Conforto, Michael",0.1082,1,0,v1.2-g075
2026-08-25,"Hill, Turner",0.1075,1,0,v1.2-g075
2026-08-25,"Whitcomb, Shay",0.1074,1,0,v1.2-g075
2026-08-25,"Holliday, Jackson",0.1064,1,0,v1.2-g075
2026-08-25,"Moreno, Gabriel",0.1064,1,0,v1.2-g075
2026-08-25,"McCarthy, Jake",0.1064,1,0,v1.2-g075
2026-08-25,"McGonigle, Kevin",0.1057,1,0,v1.2-g075
2026-08-25,"Tawa, Tim",0.1055,1,0,v1.2-g075
2026-08-25,"Mitchell, Garrett",0.1053,1,0,v1.2-g075
2026-08-25,"Gasper, Mickey",0.1048,1,1,v1.2-g075
2026-08-25,"Benge, Carson",0.1045,1,0,v1.2-g075
2026-08-25,"Busch, Michael",0.1042,1,0,v1.2-g075
2026-08-25,"Yastrzemski, Mike",0.1041,1,0,v1.2-g075
2026-08-25,"Campusano, Luis",0.1038,1,0,v1.2-g075
2026-08-25,"Gorman, Nolan",0.1035,1,0,v1.2-g075
2026-08-25,"Nimmo, Brandon",0.1032,1,0,v1.2-g075
2026-08-25,"Lee, Hao-Yu",0.1029,1,0,v1.2-g075
2026-08-25,"Thomas, Alek",0.1025,1,0,v1.2-g075
2026-08-25,"Wade Jr., LaMonte",0.1023,1,0,v1.2-g075
2026-08-25,"Duran, Jarren",0.1022,1,1,v1.2-g075
2026-08-25,"Lopez, Otto",0.102,1,0,v1.2-g075
2026-08-25,"Kreidler, Ryan",0.1019,1,0,v1.2-g075
2026-08-25,"Castro, Willi",0.1013,1,0,v1.2-g075
2026-08-25,"Rodríguez, Héctor",0.1012,1,0,v1.2-g075
2026-08-25,"Diaz, Yainer",0.1008,1,1,v1.2-g075
2026-08-25,"Bailey, Patrick",0.1007,1,0,v1.2-g075
2026-08-25,"Díaz, Yandy",0.1005,1,0,v1.2-g075
2026-08-25,"Paredes, Isaac",0.1005,1,0,v1.2-g075
2026-08-25,"Henderson, Gunnar",0.1004,1,0,v1.2-g075
2026-08-25,"Gilbert, Drew",0.0995,1,0,v1.2-g075
2026-08-25,"Keaschall, Luke",0.0994,1,0,v1.2-g075
2026-08-25,"Antonacci, Sam",0.0993,1,0,v1.2-g075
2026-08-25,"Valenzuela, Brandon",0.0981,1,0,v1.2-g075
2026-08-25,"Amaya, Miguel",0.0978,1,0,v1.2-g075
2026-08-25,"Turang, Brice",0.0978,1,0,v1.2-g075
2026-08-25,"Davis, Henry",0.0974,1,0,v1.2-g075
2026-08-25,"Furman, Nate",0.0971,1,0,v1.2-g075
2026-08-25,"Kepler, Max",0.097,1,0,v1.2-g075
2026-08-25,"Báez, Joshua",0.097,1,0,v1.2-g075
2026-08-25,"Wagaman, Eric",0.097,1,0,v1.2-g075
2026-08-25,"Norby, Connor",0.0967,1,0,v1.2-g075
2026-08-25,"Koss, Christian",0.0959,1,0,v1.2-g075
2026-08-25,"Marsh, Brandon",0.0958,1,0,v1.2-g075
2026-08-25,"Semien, Marcus",0.0949,1,0,v1.2-g075
2026-08-25,"Feduccia, Hunter",0.0948,1,0,v1.2-g075
2026-08-25,"Serven, Brian",0.0946,1,0,v1.2-g075
2026-08-25,"Altuve, Jose",0.0946,1,0,v1.2-g075
2026-08-25,"McNeil, Jeff",0.0944,1,0,v1.2-g075
2026-08-25,"Duran, Ezequiel",0.0941,1,0,v1.2-g075
2026-08-25,"Guzman, Denzer",0.0941,1,0,v1.2-g075
2026-08-25,"Lee, Brooks",0.0937,1,0,v1.2-g075
2026-08-25,"Turner, Trea",0.0934,1,0,v1.2-g075
2026-08-25,"Carrigg, Cole",0.0933,1,0,v1.2-g075
2026-08-25,"Young, Jacob",0.093,1,0,v1.2-g075
2026-08-25,"Bazzana, Travis",0.0922,1,0,v1.2-g075
2026-08-25,"Jansen, Danny",0.0922,1,1,v1.2-g075
2026-08-25,"Conine, Griffin",0.092,1,0,v1.2-g075
2026-08-25,"Wetherholt, JJ",0.0918,1,0,v1.2-g075
2026-08-25,"Ramírez, José",0.0918,1,0,v1.2-g075
2026-08-25,"Rafaela, Ceddanne",0.0914,1,0,v1.2-g075
2026-08-25,"Bregman, Alex",0.091,1,0,v1.2-g075
2026-08-25,"Frazier, Adam",0.0908,1,0,v1.2-g075
2026-08-25,"Rodden, Brock",0.0908,1,0,v1.2-g075
2026-08-25,"Peters, Tristan",0.0907,1,1,v1.2-g075
2026-08-25,"Ritter, Ryan",0.0899,1,0,v1.2-g075
2026-08-25,"Hicks, Liam",0.0898,1,0,v1.2-g075
2026-08-25,"Lara, Luis",0.0895,1,0,v1.2-g075
2026-08-25,"Beavers, Dylan",0.089,1,0,v1.2-g075
2026-08-25,"Collins, Isaac",0.0889,1,0,v1.2-g075
2026-08-25,"Church, Nathan",0.0888,1,1,v1.2-g075
2026-08-25,"Romo, Drew",0.0887,1,0,v1.2-g075
2026-08-25,"Torrens, Luis",0.0886,1,0,v1.2-g075
2026-08-25,"Crawford, J.P.",0.0881,1,0,v1.2-g075
2026-08-25,"Young, Cole",0.088,1,0,v1.2-g075
2026-08-25,"Loftin, Nick",0.0879,1,0,v1.2-g075
2026-08-25,"Murphy, Sean",0.0877,1,0,v1.2-g075
2026-08-25,"Tucker, Kyle",0.0874,1,0,v1.2-g075
2026-08-25,"Dubón, Mauricio",0.0873,1,0,v1.2-g075
2026-08-25,"Freeman, Cody",0.0871,1,0,v1.2-g075
2026-08-25,"Bateman, Brett",0.0865,1,0,v1.2-g075
2026-08-25,"Navarreto, Brian",0.0863,1,0,v1.2-g075
2026-08-25,"Ewing, A.J.",0.0863,1,0,v1.2-g075
2026-08-25,"Bogaerts, Xander",0.0863,1,0,v1.2-g075
2026-08-25,"Bohm, Alec",0.0862,1,0,v1.2-g075
2026-08-25,"Albies, Ozzie",0.0862,1,0,v1.2-g075
2026-08-25,"Arenado, Nolan",0.0861,1,0,v1.2-g075
2026-08-25,"Edman, Tommy",0.0858,1,0,v1.2-g075
2026-08-25,"Stott, Bryson",0.0855,1,0,v1.2-g075
2026-08-25,"Ruiz, Esteury",0.0851,1,0,v1.2-g075
2026-08-25,"Beck, Jordan",0.0844,1,0,v1.2-g075
2026-08-25,"Ortiz, Joey",0.0842,1,0,v1.2-g075
2026-08-25,"Rumfield, TJ",0.084,1,0,v1.2-g075
2026-08-25,"Cavanaugh, Drew",0.0838,1,0,v1.2-g075
2026-08-25,"Young, Jared",0.0836,1,0,v1.2-g075
2026-08-25,"Gonzalez, Jacob",0.0823,1,0,v1.2-g075
2026-08-25,"Ramírez, Agustín",0.0819,1,0,v1.2-g075
2026-08-25,"Montgomery, Braden",0.0819,1,0,v1.2-g075
2026-08-25,"Bolte, Henry",0.0816,1,0,v1.2-g075
2026-08-25,"Lawlar, Jordan",0.0814,1,0,v1.2-g075
2026-08-25,"Naylor, Josh",0.0811,1,0,v1.2-g075
2026-08-25,"Caballero, José",0.081,1,0,v1.2-g075
2026-08-25,"Pratt, Cooper",0.081,1,0,v1.2-g075
2026-08-25,"Isbel, Kyle",0.0808,1,0,v1.2-g075
2026-08-25,"Mullins, Cedric",0.0807,1,0,v1.2-g075
2026-08-25,"Ramírez, Pedro",0.0805,1,0,v1.2-g075
2026-08-25,"Monasterio, Andruw",0.0796,1,0,v1.2-g075
2026-08-25,"Herrera, Iván",0.0795,1,0,v1.2-g075
2026-08-25,"Vivas, Jorbit",0.0794,1,0,v1.2-g075
2026-08-25,"Cronenworth, Jake",0.0786,1,0,v1.2-g075
2026-08-25,"DeLuca, Jonny",0.078,1,0,v1.2-g075
2026-08-25,"Call, Alex",0.0776,1,0,v1.2-g075
2026-08-25,"Rengifo, Luis",0.0775,1,0,v1.2-g075
2026-08-25,"Jiménez, Leo",0.0769,1,0,v1.2-g075
2026-08-25,"Taveras, Leody",0.0768,1,0,v1.2-g075
2026-08-25,"Seigler, Anthony",0.0759,1,0,v1.2-g075
2026-08-25,"Torres, Gleyber",0.0757,1,0,v1.2-g075
2026-08-25,"Lee, Jung Hoo",0.0753,1,0,v1.2-g075
2026-08-25,"Giménez, Andrés",0.0753,1,0,v1.2-g075
2026-08-25,"Palacios, Richie",0.0742,1,0,v1.2-g075
2026-08-25,"Sogard, Nick",0.0737,1,0,v1.2-g075
2026-08-25,"Meidroth, Chase",0.0733,1,0,v1.2-g075
2026-08-25,"Doyle, Brenton",0.0726,1,0,v1.2-g075
2026-08-25,"Urías, Ramón",0.071,1,0,v1.2-g075
2026-08-25,"Perdomo, Geraldo",0.0705,1,0,v1.2-g075
2026-08-25,"Lukes, Nathan",0.0705,1,0,v1.2-g075
2026-08-25,"Gonzales, Nick",0.0699,1,0,v1.2-g075
2026-08-25,"Edwards, Xavier",0.0698,1,0,v1.2-g075
2026-08-25,"Harris, Dustin",0.0695,1,0,v1.2-g075
2026-08-25,"Wong, Connor",0.0693,1,0,v1.2-g075
2026-08-25,"Williams, Alika",0.0691,1,0,v1.2-g075
2026-08-25,"Friedl, TJ",0.0683,1,0,v1.2-g075
2026-08-25,"Sanoja, Javier",0.0682,1,0,v1.2-g075
2026-08-25,"Ward, Taylor",0.0681,1,0,v1.2-g075
2026-08-25,"Clement, Ernie",0.0673,1,0,v1.2-g075
2026-08-25,"Straw, Myles",0.0657,1,0,v1.2-g075
2026-08-25,"Walls, Taylor",0.0654,1,0,v1.2-g075
2026-08-25,"Triolo, Jared",0.0649,1,0,v1.2-g075
2026-08-25,"Stubbs, Garrett",0.0634,1,0,v1.2-g075
2026-08-25,"Rocchio, Brayan",0.0633,1,0,v1.2-g075
2026-08-25,"Mangum, Jake",0.0606,1,0,v1.2-g075
2026-08-25,"McKinstry, Zach",0.0598,1,0,v1.2-g075
2026-08-25,"Clark, Max",0.0576,1,1,v1.2-g075
2026-08-25,"Báez, Javier",0.0562,1,0,v1.2-g075
2026-08-25,"Arraez, Luis",0.0538,1,0,v1.2-g075
2026-08-25,"Vargas, Ildemaro",0.0538,1,0,v1.2-g075
2026-08-25,"Fermín, José",0.0521,1,0,v1.2-g075
2026-08-25,"Hoerner, Nico",0.0464,1,0,v1.2-g075
2026-08-25,"Kwan, Steven",0.046,1,0,v1.2-g075
2026-08-25,"Crawford, Justin",0.0443,1,0,v1.2-g075
2026-08-25,"Nuñez, Nasim",0.0379,1,0,v1.2-g075
2026-08-25,"Simpson, Chandler",0.0317,1,0,v1.2-g075
2026-08-26,"Alvarez, Yordan",0.2026,1,0,v1.2-g075
2026-08-26,"Ohtani, Shohei",0.1872,1,0,v1.2-g075
2026-08-26,"Basallo, Samuel",0.1866,1,0,v1.2-g075
2026-08-26,"Olson, Matt",0.1865,1,1,v1.2-g075
2026-08-26,"Baldwin, Drake",0.1825,1,0,v1.2-g075
2026-08-26,"Vargas, Miguel",0.1806,1,0,v1.2-g075
2026-08-26,"García Jr., Luis",0.1766,1,1,v1.2-g075
2026-08-26,"Rice, Ben",0.176,1,1,v1.2-g075
2026-08-26,"Acuña Jr., Ronald",0.1752,1,0,v1.2-g075
2026-08-26,"Caglianone, Jac",0.1724,1,0,v1.2-g075
2026-08-26,"Seager, Corey",0.1714,1,0,v1.2-g075
2026-08-26,"Harris II, Michael",0.1654,1,0,v1.2-g075
2026-08-26,"Alonso, Pete",0.1629,1,1,v1.2-g075
2026-08-26,"Goodman, Hunter",0.1618,1,1,v1.2-g075
2026-08-26,"Murakami, Munetaka",0.161,1,0,v1.2-g075
2026-08-26,"Abrams, CJ",0.1601,1,0,v1.2-g075
2026-08-26,"Trout, Mike",0.1597,1,0,v1.2-g075
2026-08-26,"Walker, Jordan",0.1592,1,0,v1.2-g075
2026-08-26,"Burleson, Alec",0.1586,1,0,v1.2-g075
2026-08-26,"Muncy, Max",0.1574,1,0,v1.2-g075
2026-08-26,"Grichuk, Randal",0.1566,1,0,v1.2-g075
2026-08-26,"Clemens, Kody",0.1556,1,0,v1.2-g075
2026-08-26,"Lile, Daylen",0.1546,1,0,v1.2-g075
2026-08-26,"Jeffers, Ryan",0.1529,1,0,v1.2-g075
2026-08-26,"Riley, Austin",0.1523,1,0,v1.2-g075
2026-08-26,"Grisham, Trent",0.1519,1,0,v1.2-g075
2026-08-26,"Ortiz, Abimelec",0.1518,1,0,v1.2-g075
2026-08-26,"Nimmo, Brandon",0.1514,1,0,v1.2-g075
2026-08-26,"Bell, Josh",0.15,1,0,v1.2-g075
2026-08-26,"Freeman, Freddie",0.1493,1,0,v1.2-g075
2026-08-26,"Alvarez, Francisco",0.1484,1,0,v1.2-g075
2026-08-26,"Valdez, Esmerlyn",0.1461,1,0,v1.2-g075
2026-08-26,"Mitchell, Garrett",0.146,1,0,v1.2-g075
2026-08-26,"Neto, Zach",0.1457,1,0,v1.2-g075
2026-08-26,"Lowe, Brandon",0.1457,1,0,v1.2-g075
2026-08-26,"Chaparro, Andrés",0.145,1,1,v1.2-g075
2026-08-26,"Trammell, Taylor",0.145,1,0,v1.2-g075
2026-08-26,"Stewart, Sal",0.1449,1,0,v1.2-g075
2026-08-26,"Henderson, Gunnar",0.1447,1,0,v1.2-g075
2026-08-26,"Cowser, Colton",0.1445,1,0,v1.2-g075
2026-08-26,"Pederson, Joc",0.1441,1,1,v1.2-g075
2026-08-26,"Siri, Jose",0.1422,1,0,v1.2-g075
2026-08-26,"Moniak, Mickey",0.1399,1,0,v1.2-g075
2026-08-26,"Cruz, Oneil",0.1394,1,0,v1.2-g075
2026-08-26,"Adell, Jo",0.1385,1,0,v1.2-g075
2026-08-26,"Schwarber, Kyle",0.1384,1,1,v1.2-g075
2026-08-26,"Crow-Armstrong, Pete",0.1374,1,0,v1.2-g075
2026-08-26,"Abreu, Wilyer",0.137,1,0,v1.2-g075
2026-08-26,"Flores Jr., Rafael",0.1364,1,0,v1.2-g075
2026-08-26,"Conine, Griffin",0.1363,1,0,v1.2-g075
2026-08-26,"Lowe, Nathaniel",0.1341,1,0,v1.2-g075
2026-08-26,"Merrill, Jackson",0.1331,1,0,v1.2-g075
2026-08-26,"Gelof, Zack",0.1331,1,0,v1.2-g075
2026-08-26,"Beavers, Dylan",0.1331,1,0,v1.2-g075
2026-08-26,"Crews, Dylan",0.1329,1,0,v1.2-g075
2026-08-26,"Heim, Jonah",0.1325,1,0,v1.2-g075
2026-08-26,"Serven, Brian",0.1324,1,0,v1.2-g075
2026-08-26,"Contreras, William",0.1315,1,0,v1.2-g075
2026-08-26,"Cox, Jonah",0.1312,1,1,v1.2-g075
2026-08-26,"Busch, Michael",0.1311,1,0,v1.2-g075
2026-08-26,"Jones, Spencer",0.131,1,0,v1.2-g075
2026-08-26,"Holliday, Jackson",0.1307,1,0,v1.2-g075
2026-08-26,"Harper, Bryce",0.1305,1,1,v1.2-g075
2026-08-26,"Sánchez, Jesús",0.1305,1,0,v1.2-g075
2026-08-26,"Yelich, Christian",0.1302,1,0,v1.2-g075
2026-08-26,"Bolte, Henry",0.1297,1,0,v1.2-g075
2026-08-26,"Kennedy, Buddy",0.1296,1,0,v1.2-g075
2026-08-26,"Lindor, Francisco",0.1291,1,0,v1.2-g075
2026-08-26,"White, Tommy",0.1291,1,0,v1.2-g075
2026-08-26,"Castro, Willi",0.1285,1,0,v1.2-g075
2026-08-26,"Betts, Mookie",0.1274,1,0,v1.2-g075
2026-08-26,"Carroll, Corbin",0.127,1,0,v1.2-g075
2026-08-26,"Stowers, Kyle",0.1258,1,0,v1.2-g075
2026-08-26,"Jensen, Carter",0.1256,1,0,v1.2-g075
2026-08-26,"De La Cruz, Elly",0.1252,1,0,v1.2-g075
2026-08-26,"Caminero, Junior",0.1249,1,0,v1.2-g075
2026-08-26,"Lewis, Royce",0.1244,1,0,v1.2-g075
2026-08-26,"Moore, Christian",0.1243,1,0,v1.2-g075
2026-08-26,"Encarnacion-Strand, Christian",0.124,1,0,v1.2-g075
2026-08-26,"Smith, Cam",0.1235,1,0,v1.2-g075
2026-08-26,"Knizner, Andrew",0.1232,1,0,v1.2-g075
2026-08-26,"Butler, Lawrence",0.1229,1,1,v1.2-g075
2026-08-26,"Hernández, Teoscar",0.1223,1,0,v1.2-g075
2026-08-26,"Suzuki, Seiya",0.1221,1,0,v1.2-g075
2026-08-26,"Reynolds, Bryan",0.122,1,0,v1.2-g075
2026-08-26,"Arenado, Nolan",0.1218,1,0,v1.2-g075
2026-08-26,"Tatis Jr., Fernando",0.1213,1,0,v1.2-g075
2026-08-26,"Martínez, Angel",0.1213,1,0,v1.2-g075
2026-08-26,"Tawa, Tim",0.1213,1,0,v1.2-g075
2026-08-26,"Basabe, Osleivis",0.1205,1,0,v1.2-g075
2026-08-26,"Ford, Harry",0.1203,1,0,v1.2-g075
2026-08-26,"Turang, Brice",0.12,1,1,v1.2-g075
2026-08-26,"Chisholm Jr., Jazz",0.1194,1,0,v1.2-g075
2026-08-26,"Rogers, Jake",0.1194,1,0,v1.2-g075
2026-08-26,"Aranda, Jonathan",0.1192,1,0,v1.2-g075
2026-08-26,"Pasquantino, Vinnie",0.1192,1,0,v1.2-g075
2026-08-26,"Grissom, Vaughn",0.1192,1,0,v1.2-g075
2026-08-26,"Genao, Angel",0.1192,1,0,v1.2-g075
2026-08-26,"Bellinger, Cody",0.1191,1,0,v1.2-g075
2026-08-26,"Taylor, Tyrone",0.1187,1,0,v1.2-g075
2026-08-26,"Bleday, JJ",0.1186,1,0,v1.2-g075
2026-08-26,"Rave, John",0.1182,1,0,v1.2-g075
2026-08-26,"Tena, José",0.118,1,0,v1.2-g075
2026-08-26,"Young, Jared",0.1179,1,0,v1.2-g075
2026-08-26,"Thomas, Alek",0.1165,1,0,v1.2-g075
2026-08-26,"Walker, Christian",0.1164,1,0,v1.2-g075
2026-08-26,"Whitcomb, Shay",0.1164,1,1,v1.2-g075
2026-08-26,"Okamoto, Kazuma",0.1162,1,0,v1.2-g075
2026-08-26,"Vargas, Ildemaro",0.1158,1,0,v1.2-g075
2026-08-26,"Larnach, Trevor",0.1157,1,1,v1.2-g075
2026-08-26,"Foscue, Justin",0.1156,1,0,v1.2-g075
2026-08-26,"Devers, Rafael",0.1153,1,1,v1.2-g075
2026-08-26,"Witt Jr., Bobby",0.1147,1,0,v1.2-g075
2026-08-26,"Caissie, Owen",0.1145,1,0,v1.2-g075
2026-08-26,"Varsho, Daulton",0.1144,1,1,v1.2-g075
2026-08-26,"Hernández, Heriberto",0.1139,1,0,v1.2-g075
2026-08-26,"Rodríguez, Julio",0.1135,1,0,v1.2-g075
2026-08-26,"Guzman, Denzer",0.1135,1,0,v1.2-g075
2026-08-26,"Stefanic, Michael",0.1129,1,0,v1.2-g075
2026-08-26,"Gasper, Mickey",0.1128,1,0,v1.2-g075
2026-08-26,"Yastrzemski, Mike",0.1127,1,0,v1.2-g075
2026-08-26,"Horwitz, Spencer",0.1125,1,0,v1.2-g075
2026-08-26,"Raleigh, Cal",0.112,1,0,v1.2-g075
2026-08-26,"Dingler, Dillon",0.1117,1,0,v1.2-g075
2026-08-26,"Hedges, Austin",0.1114,1,0,v1.2-g075
2026-08-26,"Langford, Wyatt",0.1098,1,0,v1.2-g075
2026-08-26,"McLain, Matt",0.1097,1,0,v1.2-g075
2026-08-26,"Hayes, Ke'Bryan",0.1095,1,0,v1.2-g075
2026-08-26,"Peña, Jeremy",0.1084,1,0,v1.2-g075
2026-08-26,"Suárez, Eugenio",0.1082,1,1,v1.2-g075
2026-08-26,"Baty, Brett",0.1082,1,0,v1.2-g075
2026-08-26,"Koss, Christian",0.108,1,0,v1.2-g075
2026-08-26,"Perez, Salvador",0.1079,1,0,v1.2-g075
2026-08-26,"Guerrero Jr., Vladimir",0.1072,1,0,v1.2-g075
2026-08-26,"Fernandez, Jose",0.1072,1,0,v1.2-g075
2026-08-26,"Kelly, Carson",0.1072,1,0,v1.2-g075
2026-08-26,"Bichette, Bo",0.1064,1,0,v1.2-g075
2026-08-26,"Feduccia, Hunter",0.1063,1,0,v1.2-g075
2026-08-26,"Murphy, Sean",0.1062,1,1,v1.2-g075
2026-08-26,"Lombard Jr., George",0.1059,1,0,v1.2-g075
2026-08-26,"Doyle, Brenton",0.1057,1,1,v1.2-g075
2026-08-26,"Young, Jacob",0.1056,1,0,v1.2-g075
2026-08-26,"McCarthy, Jake",0.1055,1,0,v1.2-g075
2026-08-26,"Rumfield, TJ",0.1055,1,0,v1.2-g075
2026-08-26,"Duran, Ezequiel",0.1051,1,0,v1.2-g075
2026-08-26,"Dubón, Mauricio",0.1049,1,0,v1.2-g075
2026-08-26,"McGonigle, Kevin",0.1049,1,0,v1.2-g075
2026-08-26,"Semien, Marcus",0.1049,1,0,v1.2-g075
2026-08-26,"Lara, Luis",0.1048,1,0,v1.2-g075
2026-08-26,"Robert Jr., Luis",0.1042,1,0,v1.2-g075
2026-08-26,"Lowe, Josh",0.1039,1,0,v1.2-g075
2026-08-26,"Lawlar, Jordan",0.1039,1,1,v1.2-g075
2026-08-26,"McCann, James",0.1037,1,0,v1.2-g075
2026-08-26,"Herrera, Iván",0.1029,1,0,v1.2-g075
2026-08-26,"Taveras, Leody",0.1029,1,1,v1.2-g075
2026-08-26,"Teodosio, Bryce",0.1024,1,0,v1.2-g075
2026-08-26,"Ewing, A.J.",0.1024,1,0,v1.2-g075
2026-08-26,"Culpepper, Kaelen",0.1022,1,1,v1.2-g075
2026-08-26,"Rodríguez, Héctor",0.1021,1,1,v1.2-g075
2026-08-26,"Wisdom, Patrick",0.1018,1,0,v1.2-g075
2026-08-26,"Torkelson, Spencer",0.1017,1,0,v1.2-g075
2026-08-26,"Gorman, Nolan",0.1015,1,1,v1.2-g075
2026-08-26,"Carter, Evan",0.1013,1,0,v1.2-g075
2026-08-26,"Springer, George",0.1013,1,0,v1.2-g075
2026-08-26,"Narváez, Carlos",0.1004,1,0,v1.2-g075
2026-08-26,"Duran, Jarren",0.0999,1,0,v1.2-g075
2026-08-26,"Wells, Austin",0.0991,1,0,v1.2-g075
2026-08-26,"Bazzana, Travis",0.099,1,0,v1.2-g075
2026-08-26,"Marsh, Brandon",0.099,1,0,v1.2-g075
2026-08-26,"Ramírez, José",0.0989,1,0,v1.2-g075
2026-08-26,"Church, Nathan",0.0987,1,0,v1.2-g075
2026-08-26,"Peters, Tristan",0.0985,1,1,v1.2-g075
2026-08-26,"Waldschmidt, Ryan",0.0984,1,0,v1.2-g075
