batter,p_throws,hr,bbe,barrels,pull_air,air_ev,name,bats,pa,barrel_rate,pull_air_rate,bbe_per_pa,xhr_pa_raw,talent_hr_pa,regression_w
672613,L,0,13,0,1,95.81666666666666,"Alfonzo, Eliezer",R,14,0.0,0.07692307692307693,0.9285714285714286,0.0012857142857142856,0.02344294020433067,0.178
672640,L,3,128,10,13,91.27666666666667,"Lopez, Otto",R,157,0.078125,0.1015625,0.8152866242038217,0.03811464968152867,0.03496433781083789,0.681
672642,L,0,1,0,0,89.1,"Berroa, Steward",R,5,0.0,0.0,0.2,0.0,0.027780661462325464,0.016
672695,L,1,143,2,19,88.51016949152543,"Perdomo, Geraldo",R,190,0.013986013986013986,0.13286713286713286,0.7526315789473684,0.007852631578947368,0.013879540221632153,0.704
672724,L,5,83,10,8,91.77727272727272,"Peraza, Oswald",R,126,0.12048192771084337,0.0963855421686747,0.6587301587301587,0.04677777777777778,0.03900123010319866,0.58
672761,L,4,44,6,3,92.32727272727273,"Pérez, Wenceel",R,54,0.13636363636363635,0.06818181818181818,0.8148148148148148,0.06488888888888888,0.04374741788762465,0.423
672820,L,1,30,2,7,92.69999999999999,"Sosa, Lenyn",R,45,0.06666666666666667,0.23333333333333334,0.6666666666666666,0.028355555555555554,0.028280966842983556,0.333
672960,L,9,95,17,20,97.6648148148148,"Okamoto, Kazuma",R,153,0.17894736842105263,0.21052631578947367,0.6209150326797386,0.06624183006535947,0.05153286584136131,0.613
673237,L,1,60,4,3,94.11,"Diaz, Yainer",R,83,0.06666666666666667,0.05,0.7228915662650602,0.028361445783132527,0.028302559134915042,0.5
673357,L,5,46,8,2,96.08095238095238,"Robert Jr., Luis",R,68,0.17391304347826086,0.043478260869565216,0.6764705882352942,0.0681764705882353,0.045572999964723374,0.434
673490,L,0,32,1,6,89.4375,"Kim, Ha-Seong",R,52,0.03125,0.1875,0.6153846153846154,0.013134615384615383,0.02298834827727767,0.348
673548,L,8,99,8,16,91.67894736842105,"Suzuki, Seiya",R,154,0.08080808080808081,0.16161616161616163,0.6428571428571429,0.03174025974025974,0.03042079285212307,0.623
673962,L,2,67,4,7,91.08571428571429,"Jung, Josh",R,93,0.05970149253731343,0.1044776119402985,0.7204301075268817,0.02608602150537634,0.02710538417371707,0.528
673995,L,0,3,0,0,88.44999999999999,"Wendzel, Davis",R,3,0.0,0.0,1.0,0.0,0.026898735701616716,0.048
675448,L,0,0,0,0,,"Hunt, Blake",R,2,0.0,0.0,0.0,0.0,0.028243672486697555,0.0
675659,L,0,4,0,0,82.13333333333333,"Jones, Greg",R,7,0.0,0.0,0.5714285714285714,0.0,0.026478442956278957,0.062
675961,L,2,72,1,13,84.1236842105263,"Williams, Alika",R,98,0.013888888888888888,0.18055555555555555,0.7346938775510204,0.008255102040816326,0.01734081587985325,0.545
676356,L,2,101,2,14,89.84888888888888,"DeLuca, Jonny",R,133,0.019801980198019802,0.13861386138613863,0.7593984962406015,0.010541353383458647,0.017138490937460723,0.627
676369,L,5,46,6,8,97.56451612903226,"Velázquez, Nelson",R,77,0.13043478260869565,0.17391304347826086,0.5974025974025974,0.046675324675324675,0.03624231400251687,0.434
676391,L,4,156,4,34,89.85,"Clement, Ernie",R,185,0.02564102564102564,0.21794871794871795,0.8432432432432433,0.01574054054054054,0.01921363274780638,0.722
676439,L,0,29,3,6,91.03333333333333,"Feduccia, Hunter",L,37,0.10344827586206896,0.20689655172413793,0.7837837837837838,0.04954054054054054,0.035183101403118304,0.326
676475,L,3,146,10,23,95.82615384615384,"Burleson, Alec",L,190,0.0684931506849315,0.15753424657534246,0.7684210526315789,0.03244210526315789,0.031219260765159733,0.709
676551,L,0,2,0,2,106.75,"Hicklen, Brewer",R,4,0.0,1.0,0.5,0.009,0.02762290885809441,0.032
676572,L,2,28,2,2,91.7125,"Wagaman, Eric",R,44,0.07142857142857142,0.07142857142857142,0.6363636363636364,0.02695454545454545,0.027833495703740066,0.318
676609,L,4,87,3,19,87.69756097560975,"Caballero, José",R,142,0.034482758620689655,0.21839080459770116,0.6126760563380281,0.014556338028169013,0.02014300515409903,0.592
676694,L,1,41,4,6,89.5904761904762,"Meyers, Jake",R,55,0.0975609756097561,0.14634146341463414,0.7454545454545455,0.04378181818181818,0.03455123658075642,0.406
676724,L,0,39,0,4,93.27499999999999,"Young, Jared",L,59,0.0,0.10256410256410256,0.6610169491525424,0.0012203389830508474,0.017598116864048854,0.394
676914,L,1,29,3,3,96.5375,"Schneider, Davis",R,76,0.10344827586206896,0.10344827586206896,0.3815789473684211,0.023407894736842107,0.026667969624385106,0.326
677060,L,0,8,1,1,87.53333333333335,"Stevens, Chad",R,18,0.125,0.125,0.4444444444444444,0.03294444444444444,0.0287967044817266,0.118
677347,L,0,4,0,0,97.55,"Paris, Kyren",R,7,0.0,0.0,0.5714285714285714,0.0,0.026478442956278957,0.062
677587,L,4,135,7,17,90.09565217391305,"Rocchio, Brayan",R,174,0.05185185185185185,0.1259259259259259,0.7758620689655172,0.024890804597701145,0.025922456255853883,0.692
677588,L,0,9,1,0,90.10000000000001,"Tena, José",L,20,0.1111111111111111,0.0,0.45,0.028749999999999998,0.02830971520582396,0.13
677592,L,2,21,2,3,93.6,"Pereira, Everson",R,44,0.09523809523809523,0.14285714285714285,0.4772727272727273,0.02736363636363636,0.02801551497331132,0.259
677594,L,8,118,13,15,94.14927536231885,"Rodríguez, Julio",R,180,0.11016949152542373,0.1271186440677966,0.6555555555555556,0.04302777777777778,0.03804437149988557,0.663
677595,L,0,6,1,1,95.725,"Mauricio, Ronny",R,11,0.16666666666666666,0.16666666666666666,0.5454545454545454,0.0539090909090909,0.030576892343278768,0.091
677649,L,4,93,4,13,92.434,"Duran, Ezequiel",R,149,0.043010752688172046,0.13978494623655913,0.6241610738255033,0.017006711409395973,0.02141336281225934,0.608
677800,L,6,131,14,14,92.89850746268657,"Abreu, Wilyer",L,188,0.10687022900763359,0.10687022900763359,0.6968085106382979,0.0441595744680851,0.039159814683356026,0.686
677870,L,2,65,3,6,91.36896551724138,"Jiménez, Leo",R,95,0.046153846153846156,0.09230769230769231,0.6842105263157895,0.019294736842105264,0.023590225951509565,0.52
677942,L,1,69,2,6,94.16842105263159,"Alexander, Blaze",R,104,0.028985507246376812,0.08695652173913043,0.6634615384615384,0.012096153846153845,0.019606627632453247,0.535
677943,L,0,2,0,0,84.1,"Banfield, Will",R,2,0.0,0.0,1.0,0.0,0.027332586277449247,0.032
677950,L,0,13,1,1,93.41666666666667,"Thomas, Alek",L,18,0.07692307692307693,0.07692307692307693,0.7222222222222222,0.03294444444444445,0.029080796259994945,0.178
677951,L,4,109,16,3,96.62033898305086,"Witt Jr., Bobby",R,152,0.14678899082568808,0.027522935779816515,0.7171052631578947,0.060881578947368425,0.049294156535295924,0.645
677956,L,0,5,0,1,87.26666666666667,"Hinds, Rece",R,19,0.0,0.2,0.2631578947368421,0.0009473684210526315,0.026143956789340256,0.077
678009,L,0,1,0,0,,"Meadows, Parker",L,1,0.0,0.0,1.0,0.0,0.027780661462325464,0.016
678011,L,1,32,3,6,89.34285714285714,"Seigler, Anthony",R,42,0.09375,0.1875,0.7619047619047619,0.043642857142857136,0.03359991062797045,0.348
678218,L,2,43,3,4,96.52631578947368,"Valenzuela, Brandon",R,70,0.06976744186046512,0.09302325581395349,0.6142857142857143,0.02567142857142857,0.027169823085177493,0.417
678225,L,0,2,0,0,,"Bae, Jihwan",L,2,0.0,0.0,1.0,0.0,0.027332586277449247,0.032
678246,L,12,121,19,22,97.02266666666667,"Vargas, Miguel",R,184,0.15702479338842976,0.18181818181818182,0.657608695652174,0.06152717391304348,0.050493969020332125,0.669
678391,L,0,32,0,3,77.10000000000001,"Vivas, Jorbit",L,40,0.0,0.09375,0.8,0.0013499999999999999,0.018889351621759275,0.348
678489,L,1,39,2,7,90.92941176470588,"Barrosa, Jorge",R,59,0.05128205128205128,0.1794871794871795,0.6610169491525424,0.021627118644067793,0.025637151275964616,0.394
678545,L,1,33,1,5,86.66470588235293,"Basabe, Osleivis",R,48,0.030303030303030304,0.15151515151515152,0.6875,0.013854166666666666,0.023137718808622077,0.355
678554,L,7,95,12,14,91.72727272727273,"Mead, Curtis",R,142,0.12631578947368421,0.14736842105263157,0.6690140845070423,0.050366197183098586,0.04180263923610464,0.613
678577,L,1,17,1,3,98.8111111111111,"Perez, Junior",R,27,0.058823529411764705,0.17647058823529413,0.6296296296296297,0.023296296296296298,0.027151394626479097,0.221
678662,L,2,88,7,20,92.07857142857142,"Tovar, Ezequiel",R,148,0.07954545454545454,0.22727272727272727,0.5945945945945946,0.029628378378378374,0.02906701112499426,0.595
678760,L,0,4,1,0,86.8,"Leonard, Eddys",R,5,0.25,0.0,0.8,0.11499999999999999,0.033665942956278956,0.062
678882,L,5,103,6,14,89.51964285714287,"Rafaela, Ceddanne",R,149,0.05825242718446602,0.13592233009708737,0.6912751677852349,0.02484563758389262,0.026096447977563143,0.632
679529,L,3,97,8,24,91.13770491803278,"Torkelson, Spencer",R,165,0.08247422680412371,0.24742268041237114,0.5878787878787879,0.030496969696969696,0.029635837005145948,0.618
679822,L,8,94,12,17,94.0843137254902,"Foscue, Justin",R,142,0.1276595744680851,0.18085106382978725,0.6619718309859155,0.05074647887323944,0.04197915170965169,0.61
679845,L,1,108,4,20,91.11864406779661,"Loftin, Nick",R,152,0.037037037037037035,0.18518518518518517,0.7105263157894737,0.017499999999999998,0.021337025888106268,0.643
680474,L,1,29,3,3,93.32,"Schuemann, Max",R,45,0.10344827586206896,0.10344827586206896,0.6444444444444445,0.03953333333333334,0.03192232602099461,0.326
680574,L,6,73,7,10,89.49761904761905,"McLain, Matt",R,115,0.0958904109589041,0.136986301369863,0.6347826086956522,0.03656521739130435,0.03281113698321106,0.549
680664,L,4,28,5,5,95.45294117647059,"Valencia, Eduardo",R,45,0.17857142857142858,0.17857142857142858,0.6222222222222222,0.06588888888888889,0.0402216958873948,0.318
680700,L,0,36,0,3,85.93333333333334,"Palacios, Richie",L,53,0.0,0.08333333333333333,0.6792452830188679,0.0010188679245283017,0.018034370775884087,0.375
680716,L,0,9,0,2,100.2,"Ornelas, Jonathan",R,17,0.0,0.2222222222222222,0.5294117647058824,0.0021176470588235292,0.02483593003958355,0.13
680718,L,0,2,0,0,76.2,"Barger, Addison",L,4,0.0,0.0,0.5,0.0,0.027332586277449247,0.032
680728,L,0,17,1,2,93.78571428571429,"Del Castillo, Adrian",L,28,0.058823529411764705,0.11764705882352941,0.6071428571428571,0.021821428571428568,0.026825774479430377,0.221
680737,L,1,12,0,2,89.72,"Helman, Michael",R,16,0.0,0.16666666666666666,0.75,0.00225,0.02391139373891463,0.167
680757,L,0,123,0,18,85.45932203389832,"Kwan, Steven",L,173,0.0,0.14634146341463414,0.7109826589595376,0.0018728323699421965,0.01051900945740297,0.672
680776,L,2,86,8,8,93.04615384615386,"Duran, Jarren",L,133,0.09302325581395349,0.09302325581395349,0.6466165413533834,0.035669172932330816,0.03261759740672811,0.589
680777,L,3,81,7,9,95.72,"Jeffers, Ryan",R,118,0.08641975308641975,0.1111111111111111,0.6864406779661016,0.03548305084745762,0.032402464310963976,0.574
680779,L,2,59,4,11,96.3037037037037,"Davis, Henry",R,83,0.06779661016949153,0.1864406779661017,0.7108433734939759,0.03009638554216867,0.02916224450579668,0.496
680869,L,5,70,8,9,94.05675675675676,"Gelof, Zack",R,101,0.11428571428571428,0.12857142857142856,0.693069306930693,0.04714851485148514,0.03842320299081395,0.538
680977,L,0,38,0,5,92.07142857142857,"Donovan, Brendan",L,53,0.0,0.13157894736842105,0.7169811320754716,0.0016981132075471696,0.01795049643968006,0.388
681047,L,0,12,2,0,96.66,"Franklin, Christian",R,24,0.16666666666666666,0.0,0.5,0.04791666666666666,0.03152250485002574,0.167
681082,L,2,92,4,11,89.62380952380951,"Stott, Bryson",L,126,0.043478260869565216,0.11956521739130435,0.7301587301587301,0.019825396825396822,0.023148400375910268,0.605
681146,L,0,1,0,0,,"Bride, Jonah",R,3,0.0,0.0,0.3333333333333333,0.0,0.027780661462325464,0.016
681198,L,4,129,4,18,87.10175438596491,"Rumfield, TJ",L,181,0.031007751937984496,0.13953488372093023,0.712707182320442,0.014497237569060772,0.018861185161961336,0.683
681230,L,0,6,0,0,90.63333333333333,"Murray, BJ",R,7,0.0,0.0,0.8571428571428571,0.0,0.025676065896997776,0.091
681297,L,1,25,1,3,91.57692307692308,"Cowser, Colton",L,55,0.04,0.12,0.45454545454545453,0.011436363636363635,0.0233003463542464,0.294
681351,L,0,63,5,8,90.35945945945946,"O'Hoppe, Logan",R,87,0.07936507936507936,0.12698412698412698,0.7241379310344828,0.03470114942528735,0.031551160674755746,0.512
681393,L,1,59,6,13,90.60303030303031,"Norby, Connor",R,112,0.1016949152542373,0.22033898305084745,0.5267857142857143,0.03289285714285715,0.030548730425465756,0.496
681481,L,0,15,1,5,88.16666666666667,"Carpenter, Kerry",L,27,0.06666666666666667,0.3333333333333333,0.5555555555555556,0.02462962962962963,0.027520863915283973,0.2
681508,L,0,16,0,3,83.1875,"Gasper, Mickey",R,25,0.0,0.1875,0.64,0.0021599999999999996,0.02275237301581386,0.211
681546,L,2,16,3,3,96.43333333333334,"Outman, James",L,28,0.1875,0.1875,0.5714285714285714,0.06353571428571428,0.035673576023332654,0.211
681624,L,8,115,12,13,93.11549295774648,"Pages, Andy",R,162,0.10434782608695652,0.11304347826086956,0.7098765432098766,0.044037037037037034,0.038622169191206354,0.657
681715,L,10,101,17,16,98.42307692307692,"Hernández, Heriberto",R,151,0.16831683168316833,0.15841584158415842,0.6688741721854304,0.06664238410596027,0.05233230524163876,0.627
681807,L,4,61,2,19,90.6,"Fry, David",R,124,0.03278688524590164,0.3114754098360656,0.49193548387096775,0.012032258064516127,0.020070975959812703,0.504
681909,L,0,0,0,0,,"Dean, Justin",R,1,0.0,0.0,0.0,0.0,0.028243672486697555,0.0
681987,L,0,10,1,3,86.95714285714287,"Eaton, Nate",R,23,0.1,0.3,0.43478260869565216,0.02734782608695652,0.028115694429591696,0.143
682177,L,2,38,3,4,93.86666666666666,"Schneemann, Daniel",L,64,0.07894736842105263,0.10526315789473684,0.59375,0.028078124999999995,0.02817948060410054,0.388
682515,L,0,2,0,1,103.0,"Porter, Logan",R,5,0.0,0.5,0.4,0.0036,0.02744871530970731,0.032
682622,L,3,32,4,6,93.98,"Marte, Noelvi",R,53,0.125,0.1875,0.6037735849056604,0.04543396226415094,0.03422290371363786,0.348
682626,L,3,53,8,0,94.296,"Alvarez, Francisco",R,104,0.1509433962264151,0.0,0.5096153846153846,0.044230769230769226,0.03574204529586392,0.469
682634,L,1,10,1,2,91.18571428571428,"Alcántara, Kevin",R,19,0.1,0.2,0.5263157894736842,0.0321578947368421,0.028802847093861064,0.143
682641,L,0,7,0,0,91.7,"Matos, Luis",R,13,0.0,0.0,0.5384615384615384,0.0,0.025292841032863483,0.104
682657,L,4,102,7,18,90.80754716981133,"Martínez, Angel",R,128,0.06862745098039216,0.17647058823529413,0.796875,0.0339765625,0.03185326990248058,0.63
682663,L,1,46,3,6,94.01904761904763,"Ramírez, Agustín",R,78,0.06521739130434782,0.13043478260869565,0.5897435897435898,0.0235,0.026185097633979748,0.434
682668,L,0,79,1,6,95.4625,"Acuña, Luisangel",R,97,0.012658227848101266,0.0759493670886076,0.8144329896907216,0.007041237113402061,0.016193367490364145,0.568
682674,L,1,32,4,1,93.575,"Bericoto, Victor",R,48,0.125,0.03125,0.6666666666666666,0.048291666666666656,0.035216887853643325,0.348
682729,L,0,5,0,0,88.25,"Clase, Jonatan",R,8,0.0,0.0,0.625,0.0,0.02607108229541313,0.077
682818,L,1,19,4,2,94.74545454545455,"Piñango, Yohendrick",L,32,0.21052631578947367,0.10526315789473684,0.59375,0.073,0.039007852521542444,0.241
